0,0.566613995386,3.58070375865,1.13644923386,0.00544290415853,-0.00692574602258,-0.0165982280023,-0.05,0.04,1
0.01,0.566672509964,3.58063322103,1.13628335225,0.0053223862306,-0.00718177707758,-0.0165781194518,-0.0500248077466,0.0400373111797,0.999959556892
0.02,0.566724637171,3.58056006377,1.13611859294,0.00544424857705,-0.00744967511522,-0.0163738749391,-0.0500718195411,0.0400844578289,0.999867090458
0.03,0.566775035556,3.58048528362,1.13595485938,0.00551426807092,-0.0075063543922,-0.0163726683649,-0.0501042771332,0.0401913647724,0.999888887069
0.04,0.566837815223,3.58040832779,1.13579216892,0.00567530155836,-0.00788481412133,-0.0161655171164,-0.0501658870365,0.0401787560844,0.999796783024
0.05,0.566883638564,3.58032813805,1.1356302445,0.00555830422771,-0.00815313342867,-0.0162192776604,-0.0501670638269,0.0402167671932,0.999784511444
0.06,0.566949389002,3.58024581827,1.13546834853,0.00574877000947,-0.00831082673619,-0.0161599265672,-0.0501306526763,0.0403348019532,0.999840648783
0.07,0.567006428103,3.58016127662,1.13530563937,0.00556113660926,-0.00859750357278,-0.0163818238191,-0.050187121751,0.0402589730141,0.999778539345
0.08,0.567054436,3.58007447175,1.13514298853,0.00558832181949,-0.00876346829299,-0.0161484000164,-0.0502395381532,0.040369335619,0.999770748526
0.09,0.567117585776,3.57998608996,1.13498198201,0.00555012943134,-0.00891289334365,-0.0160529100764,-0.0503229186147,0.0403739187455,0.999824536897
0.1,0.56717167958,3.57989603792,1.13482172839,0.00554531279051,-0.00909751645148,-0.0159978159984,-0.0502878949161,0.0404545093831,0.999780655409
0.11,0.56722903996,3.57980451773,1.13466164526,0.00555104283293,-0.00920652240996,-0.01601885705,-0.0503799991385,0.0404342999295,0.999729631999
0.12,0.567280777244,3.57971132944,1.13450287994,0.00539613642831,-0.0094311352079,-0.0157341551202,-0.0504107180845,0.0405031309621,0.999744462906
0.13,0.567330705033,3.57961587531,1.13434553207,0.00558784794379,-0.0096596917222,-0.0157352935241,-0.050365224798,0.0405439410569,0.999707432754
0.14,0.567388307433,3.57951715814,1.1341875933,0.00545630998104,-0.0100837413647,-0.0158524149333,-0.0504011760924,0.0405910381881,0.999704365135
0.15,0.567448318721,3.57941465044,1.13402938451,0.00543447471311,-0.0104177988191,-0.0157893206971,-0.0504572029371,0.0406941940417,0.99958049855
0.16,0.567492164142,3.57930894755,1.13387236805,0.0053233750219,-0.0107227775469,-0.015614069077,-0.0503868196951,0.0407505368674,0.99960398894
0.17,0.567554315404,3.57919966218,1.13371702025,0.00537180989627,-0.0111342962414,-0.0154554487494,-0.0504188952618,0.0407498167439,0.999631788711
0.18,0.567602745069,3.57908678868,1.13356217764,0.00531856285147,-0.0114404035679,-0.0155131210916,-0.0505175541215,0.0408022709965,0.999565421066
0.19,0.567654446263,3.57897058323,1.13340732762,0.00539441122557,-0.0118006886062,-0.0154568919414,-0.0504998666093,0.0408496299665,0.999561060676
0.2,0.567712663623,3.57885162857,1.13325327036,0.00563214618328,-0.0119902449902,-0.01535466952,-0.0505276611195,0.0408154269182,0.999543659535
0.21,0.567766380243,3.57872955358,1.1330992371,0.00575162684002,-0.0124247521132,-0.0154520367001,-0.050521352877,0.0409292928028,0.999548137155
0.22,0.567830679971,3.57860410402,1.13294311438,0.00584398346841,-0.0126651570404,-0.0157724145385,-0.0505533821801,0.0409589401469,0.99951469615
0.23,0.56789158716,3.57847676093,1.13278660113,0.00596267639358,-0.0128034605308,-0.0155303088964,-0.0504933007259,0.0410002499358,0.999507984616
0.24,0.567950457694,3.57834746309,1.13263002995,0.00607276468649,-0.0130561052696,-0.0157838430175,-0.0505166806253,0.041076910012,0.999436852002
0.25,0.568011764713,3.57821598642,1.13247299203,0.00605123509332,-0.0132392263413,-0.0156237793315,-0.0506283752146,0.0410877908316,0.999426896784
0.26,0.56806354658,3.57808251824,1.13231746853,0.006136295319,-0.0134544084708,-0.0154810127289,-0.050632809445,0.0411628618448,0.999422238698
0.27,0.568127570319,3.57794654649,1.13216348486,0.00609061876098,-0.0137399403021,-0.0153156433947,-0.05056407102,0.0411416142921,0.999373078331
0.28,0.568186263229,3.57780810857,1.13200993187,0.00605721270896,-0.0139476397775,-0.0153949169982,-0.050598389354,0.0411445471906,0.999441128146
0.29,0.568256024705,3.57766807293,1.1318557505,0.00603303285147,-0.0140594854177,-0.0154414476663,-0.0506171069159,0.0411826162051,0.999384628172
0.3,0.568312337035,3.57752703326,1.13170240326,0.00617557374505,-0.0141484434646,-0.0152280030821,-0.05070272732,0.0412948424912,0.999339476478
0.31,0.568372714892,3.57738336933,1.13154969175,0.0062998023922,-0.0145843400959,-0.0153143118054,-0.0507235202265,0.0412759696074,0.999342631595
0.32,0.568433367322,3.57723684635,1.13139637396,0.00650166186108,-0.0147202528579,-0.0153492737385,-0.0506797583899,0.0413983160876,0.999270390944
0.33,0.568498742699,3.57708822202,1.13124315579,0.00649346296938,-0.0150046100532,-0.0152944088833,-0.0507039753462,0.041346726402,0.999234700144
0.34,0.568572445861,3.57693619455,1.13109075379,0.00637603050075,-0.0154008801586,-0.0151860076303,-0.0507590517362,0.0414447354771,0.999205818062
0.35,0.568625535491,3.57678129229,1.13093945545,0.00626845455202,-0.0155795648063,-0.0150737806393,-0.0507574730591,0.0414340350209,0.999263215201
0.36,0.568689246443,3.5766245081,1.13078839585,0.00633532710691,-0.0157772701301,-0.01513807697,-0.0507907612956,0.0415463263287,0.999161436611
0.37,0.568751521546,3.57646586,1.130636587,0.00628025738882,-0.0159523496426,-0.0152236255105,-0.0508008142684,0.041634992805,0.999239321683
0.38,0.568817724181,3.5763060714,1.13048458425,0.00640814607005,-0.0160053700878,-0.015177117254,-0.050819613185,0.0416408514581,0.999179305313
0.39,0.568884822719,3.5761444358,1.13033293142,0.00634239265332,-0.0163217524621,-0.0151533598063,-0.050924236598,0.0416557160546,0.999144237408
0.4,0.568941946739,3.57597997082,1.13018180286,0.00633846878027,-0.0165712423976,-0.0150724784099,-0.0510118158069,0.0417663634341,0.999069754215
0.41,0.569014282695,3.57581305178,1.13003184367,0.00615805122737,-0.0168125629302,-0.0149193007086,-0.0509990055426,0.0418077420293,0.999129279775
0.42,0.569067278206,3.57564359136,1.12988291633,0.00623356786557,-0.017079516471,-0.0148662052953,-0.0510493354614,0.0418128238041,0.999096422628
0.43,0.569136858519,3.57547188782,1.12973417984,0.0064409593819,-0.0172611858493,-0.0148809640257,-0.0510391342275,0.0418312132775,0.999110389796
0.44,0.569202282016,3.57529813017,1.12958535444,0.00638772975566,-0.0174903367123,-0.0148841781135,-0.0510133724387,0.0418916298435,0.999084885865
0.45,0.569266288771,3.57512183076,1.12943731041,0.00638560914595,-0.0177695363642,-0.0147245576606,-0.0510163544246,0.0419275779896,0.999034472999
0.46,0.56933173633,3.57494247656,1.12928999576,0.00656148526906,-0.018101296793,-0.0147383104394,-0.051115384995,0.0419781148744,0.998985919358
0.47,0.569388023184,3.57475997227,1.1291423217,0.0064733240528,-0.0183995561707,-0.0147965382802,-0.0511813173938,0.0420191982351,0.998988131104
0.48,0.569462642771,3.57457533628,1.12899490424,0.00650965568846,-0.0185276393192,-0.0146870859059,-0.0511855199521,0.0421019093173,0.998936976957
0.49,0.569528275737,3.57438875928,1.12884792297,0.00645703512015,-0.0187877565344,-0.014709197825,-0.0511489946723,0.0421808376067,0.998945029499
0.5,0.0499262328541,4.18412218923,-0.0133538418384,-0.00936651081281,-0.012091898248,-0.0137319192205,-0.0168373016577,0.119945524304,0.998772853603
0.51,0.0498354516489,4.18400038274,-0.0134907652294,-0.00958483639398,-0.0122694072897,-0.0136526428963,-0.0167972055403,0.119972559097,0.998795859584
0.52,0.0497384882947,4.18387623958,-0.0136259699769,-0.00973073375428,-0.0125592277557,-0.0133882829154,-0.016890507658,0.120067792757,0.998790510036
0.53,0.0496360044572,4.18374896525,-0.013758906287,-0.00989152931414,-0.0128956404749,-0.0131989575183,-0.0168843697152,0.120163478412,0.99873119804
0.54,0.0495368296545,4.18361897672,-0.0138910085889,-0.0101456602725,-0.0131020690658,-0.0132214121869,-0.0168706101626,0.120208315047,0.998763274165
0.55,0.0494370837673,4.18348808993,-0.0140230080274,-0.0103004674008,-0.0130752902258,-0.0131785902519,-0.0168705631027,0.12018734778,0.998777258426
0.56,0.0493255177756,4.18335691119,-0.0141553929573,-0.0104670335667,-0.0131604577849,-0.013298304703,-0.0169509771802,0.120258430549,0.998739044266
0.57,0.0492228541914,4.18322407052,-0.0142872391151,-0.0104444166108,-0.0134076778585,-0.0130709453682,-0.0169303782573,0.120233192879,0.998683785451
0.58,0.0491190491459,4.18308942572,-0.0144178078671,-0.0105777555348,-0.0135212837937,-0.0130428760482,-0.0170163695644,0.120229097629,0.998704795148
0.59,0.0490125556866,4.18295278146,-0.0145480133903,-0.0107737704427,-0.0138075678009,-0.0129981574073,-0.0170000319358,0.120320667408,0.998713374785
0.6,0.0489020292526,4.18281440216,-0.0146781206104,-0.0109394020997,-0.0138682958651,-0.0130233627577,-0.0170355019637,0.120390492379,0.998681514071
0.61,0.0487986254524,4.18267501563,-0.0148088253477,-0.011148437182,-0.0140090152855,-0.0131175017322,-0.0171281065992,0.120388141573,0.998601644008
0.62,0.0486867084595,4.18253315872,-0.0149409211537,-0.0114299572133,-0.0143623716475,-0.0133016738675,-0.0171047287556,0.120418847621,0.9985923651
0.63,0.0485630909572,4.18238945348,-0.015073834853,-0.0112974794293,-0.0143786778032,-0.0132810873709,-0.0170864474056,0.120532559921,0.998569546154
0.64,0.048455795715,4.18224382259,-0.0152064333629,-0.0113502530923,-0.0147475018595,-0.0132385626085,-0.0172201488353,0.120471788766,0.998542813172
0.65,0.0483374163382,4.18209519746,-0.0153390403124,-0.011411421498,-0.0149775243269,-0.0132828715418,-0.017215456146,0.120551594214,0.998476232591
0.66,0.0482279648451,4.18194440197,-0.0154708540459,-0.011600198669,-0.0151815745323,-0.0130798103677,-0.0172973208356,0.120696539232,0.99852945202
0.67,0.0481119816174,4.18179158247,-0.0156016027203,-0.0117744487247,-0.0153823290839,-0.0130698840986,-0.0173373832621,0.120762184237,0.998525830499
0.68,0.0479929978961,4.18163753257,-0.0157312975461,-0.0119750923862,-0.0154276550865,-0.0128689447574,-0.0172813518112,0.12072915591,0.998522452189
0.69,0.0478727969935,4.18148228112,-0.0158597463361,-0.0122018893723,-0.0156226389455,-0.0128209717522,-0.0172777252284,0.12079228656,0.998500000973
0.7,0.0477446369988,4.18132488481,-0.0159886309947,-0.0121374318559,-0.0158566248651,-0.0129558253473,-0.0173286969449,0.120880217076,0.998487453925
0.71,0.0476267522789,4.18116490396,-0.0161183839985,-0.0124247388909,-0.0161395476402,-0.012994837822,-0.0173778777297,0.120902162126,0.998468326375
